tanggal,tweets,tweet_clean,sentiment_MP,sentiment_NB
2022-11-10,@mohmahfudmd Sebelumnya selamat hari pahlawan. Tolong pak kebijakan soal tv analog ke digital ini sebagian masyarakat merasa sangat di bebankan termasuk sy yg sekarang tidak menonton tv lagi,selamat pahlawan tolong kebijakan tv analog digital masyarakat bebankan sy tidak menonton tv,positif,1
2022-11-10,"@DokterTifa Lah,, emang bener itu
Budok juga bersukur kan dengan adanya TV digital, nonton jadi lebih jernih terus dengan adanya 5G internet jadi lebih kenceng",emang bener budok bersukur tv digital nonton jernih g internet kenceng,negatif,1
2022-11-10,"@mohmahfudmd Tolong pak kenapa harga STB mahal banget jadi ga nonton tv lagi, pengalihan tv analog ke digital ini jg masih pro kontra",tolong harga stb mahal banget ga nonton tv pengalihan tv analog digital jg pro kontra,negatif,1
2022-11-10,"STB DVB T2 buat siaran TV Digital, naek gila-gilaan.
#STBMahal

cc : @mohmahfudmd
@kemkominfo https://t.co/efdhzAbr8B",stb dvb siaran tv digital naek gila gilaan cc,negatif,1
2022-11-10,"@mohmahfudmd Mohon maaf pak mahfud, mengapa saluran tv analog harus dipindah ke digital ya? Apkah hanya itu satu2nya cara",mohon maaf mahfud saluran tv analog dipindah digital apkah satunya,positif,1
2022-11-10,"@mohmahfudmd Lalu bagaimana dengan kebijakan pemerintah pak tentang tv digital, saya sebagai masyarakat yg ikutan merasakan dampaknya sekarang tidak menonton berita lagi di tv karena harga STB yg juga mahal",kebijakan pemerintah tv digital masyarakat ikutan merasakan dampaknya tidak menonton berita tv harga stb mahal,negatif,1
2022-11-10,"@Metro_TV Dari kemarin channel metro tv grup hilang di siaran digital, area karawang kota...apa pindah mux ?",kemarin channel metro tv grup hilang siaran digital area karawang kota pindah mux,negatif,1
2022-11-10,@mohmahfudmd Di hari pahlawan ini semoga pemerintah bisa lebih bijak lagi dalam pengalihan tv analog ke tv digital yang membebankan masyarakat. Ijin ya pak,pahlawan semoga pemerintah bijak pengalihan tv analog tv digital membebankan masyarakat ijin,positif,1
2022-11-10,@mohmahfudmd Pak Mahfud menurut bapak kebijakan pemerintah terkait pengalihan TV analog ke tv digital bagaimana pak? sy sebagai masyarakat yg terdampak merasa di bebankan,mahfud kebijakan pemerintah terkait pengalihan tv analog tv digital sy masyarakat terdampak bebankan,netral,1
2022-11-10,"@jokowi Sejak di alihkannya tv analog ke tv digital sampai sekarang saya sudah tidak menonton tv lagi pak, semoga ada kebijakan yang lebih meringankan lagi dari STB ini",alihkannya tv analog tv digital tidak menonton tv semoga kebijakan meringankan stb,positif,1
2022-11-10,@jokowi Pelaksanaan KTT G20 sudah di depan mata tp permasalahan tv analog ke tv digital masih pro kontra nih pak,pelaksanaan ktt g mata tp permasalahan tv analog tv digital pro kontra nih,negatif,1
2022-11-10,"@jokowi Pak Jokowi tolong solusinya pak tentang pengalihan ke tv digital, harga STB juga mahal kasihan masyarakat yg tidak mampu membeli tidak bisa menonton TV lg",jokowi tolong solusinya pengalihan tv digital harga stb mahal kasihan masyarakat tidak membeli tidak menonton tv lg,negatif,1
2022-11-10,"Khusus keluarga miskin, pemerintah telah menyiapkan set top box gratis untuk beralih ke TV digital #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur Kalimantan Timur https://t.co/gcCcRfwMEH",khusus keluarga miskin pemerintah set top box gratis beralih tv digital kalimantan timur,netral,0
2022-11-10,"@jokowi Mohon ijin pak, terkait masalah pengalihan tv analog ke tv digital masih pro kontra loh kasian masyarakat yg kurang mampu terbebani oleh harga  STB yg mahal.",mohon ijin terkait pengalihan tv analog tv digital pro kontra loh kasian masyarakat terbebani harga stb mahal,negatif,1
2022-11-10,Pakar Digital Sebut Kebijakan Suntik Mati Siaran TV Analog Perlu Dikaji Ulang https://t.co/KcXeWRkJAQ,pakar digital kebijakan suntik mati siaran tv analog dikaji ulang,positif,1
2022-11-10,Perbedaan TV Analog dan TV Digital https://t.co/tMCGoYUmEB,perbedaan tv analog tv digital,netral,1
2022-11-10,"Rizka Putri: KENAPA SIH INDONESIA HARUS BERALIH KE SIARAN TV DIGITAL?
#CokroTV #GakPakeBaper

Full Video Youtube:
https://t.co/wCVwkoXbhG https://t.co/WNyqANvzoX",rizka putri sih indonesia beralih siaran tv digital full video youtube,netral,1
2022-11-10,"Sebelumnya di jaringan tv digital, group @TRANSTV_CORP ada. Tp sejak tadi malam hilang semua @TRANS7 @CNN @CNBC katanya klu sdh migrasi akan lebih baik @kemkominfo",jaringan tv digital group tp malam hilang klu sdh migrasi,negatif,0
2022-11-10,"Menurut Elnino, masih banyak televisi atau TV milik masyarakat yang tidak berfungsi karena belum digital setelah dilakukannya analog switch off (ASO) pada 2 November 2022.

https://t.co/DZDX4ZmhaI https://t.co/2Cs3iJu6A6",elnino televisi tv milik masyarakat tidak berfungsi digital dilakukannya analog switch off aso november,positif,1
2022-11-10,"Cara Menonton Siaran TV Digital, Apakah Bisa Tanpa Set Top Box? https://t.co/QMsw7VLehX",menonton siaran tv digital set top box,netral,1
2022-11-10,"Cara Menonton Siaran TV Digital, Apakah Bisa Tanpa Set Top Box? https://t.co/sb5dc98CqB",menonton siaran tv digital set top box,netral,1
2022-11-10,"Set Top Box Matrix Apple DVBT-2 STB Antena TV Digital Wifi Merah - Antena Indoor"" Rp109.000 di toko artic Tokopedia. Bisa bebas ongkir, lho.
https://t.co/ie8SgyIlYk

#setopboxmatrix #setopbox #tvdigital #10november #Leaked #WakandaForever #PakvsNz https://t.co/tUPO8qE19c",set top box matrix apple dvbt stb antena tv digital wifi merah antena indoor toko artic tokopedia bebas ongkir lho,netral,0
2022-11-10,"Hallo min @ShopeeID  buat Toko bandel yg mainin harga bisa ga si dikssi peringatan?

Saya beli Set Top Box tv digital dari tgl 3 ga dikirim2 udh di chat ga dibales. Terus kmrin cek harganya dari 180k di naikin jd 250k an eh skrg saya cek  lagi jd 349k an KANGILA BANGET naikinnya",hallo min toko bandel mainin harga ga si dikssi peringatan beli set top box tv digital tgl ga dikirim udh chat ga dibales kmrin cek harganya k naikin jd k an eh skrg cek jd k an kangila banget naikinnya,negatif,0
2022-11-10,"@DokterTifa Aduh ibu Tifa suka bngt muji diri. Pdhl hal tersebut sdh dipaparkan oleh Staf Khusus Menkominfo pada tgl.29 Juli 2021.🙏😁
https://t.co/c7GFVFCWTS https://t.co/hYDbECp5s6",aduh tifa suka bngt muji pdhl sdh dipaparkan staf khusus menkominfo tgl juli,netral,0
2022-11-10,"@ridwanhr Hujan kemarin nonton TV analog lg, digital pada ngelag daerah Jateng 1",hujan kemarin nonton tv analog lg digital ngelag daerah jateng,netral,1
2022-11-10,"@DokterTifa ini bukan berita baru sebenernya.. udah lama ini..
berita CNBC Des 2020 tentang itu 
https://t.co/WiS2TN1cy6",bukan berita sebenernya berita cnbc des,netral,0
2022-11-10,"Bila dibandingkan dengan sejumlah negara tetangga, Indonesia tertinggal dalam hal migrasi siaran TV digital. #TempoBisnis https://t.co/ewdh5qSrVN",dibandingkan negara tetangga indonesia tertinggal migrasi siaran tv digital,negatif,1
2022-11-10,Emiten Perusahaan Hary Tanoe Ungkap Dampak Migrasi TV Digital ke Kinerja https://t.co/gbtp8Fxqry,emiten perusahaan hary tanoe dampak migrasi tv digital kinerja,negatif,1
2022-11-10,Perbedaan TV Analog dengan TV Digital https://t.co/zswUvw8fav,perbedaan tv analog tv digital,netral,1
2022-11-10,"Migrasi TV Analog ke TV Digital, Apa Saja Kekurangan TV Digital dibanding TV Analog?: Tepat pada Selasa 2 November 2022 lalu, penghentian siaran TV analog sesuai dengan program Analog Switch Off… https://t.co/jkQpUWpx4u #Tekno #tvdigital #tvanalog #migrasitvanalogketvdigital",migrasi tv analog tv digital kekurangan tv digital dibanding tv analog selasa november penghentian siaran tv analog sesuai program analog switch off,positif,1
2022-11-10,"@pn7l7h @prabowo @ChusnulCh__ Jadi harap dipastikan lagi bahwa saluran tv sudah digital...
😌",harap saluran tv digital,netral,1
2022-11-10,Sedang bingung cara mengaplikasikan Set top box ke tv di rumah agar bisa menjadi digital.,bingung mengaplikasikan set top box tv rumah digital,negatif,0
2022-11-10,@octimmy22 @sampahsushi69 @diarkoma @collegemenfess Atau dalam 4 bulan tidak merokok bisa beli Android TV + Digital TV ukuran 32 inch. Kalo itu nyari hiburan. Selebihnya? Bisa utk kebutuhan lainnya terutama gizi anak.,tidak merokok beli android tv digital tv ukuran inch nyari hiburan selebihnya utk kebutuhan gizi anak,netral,1
2022-11-10,"Wakil Gubernur Jawa Barat (Jabar), Uu Ruzhanul Ulum, membantu warga yang tidak mendapat bantuan Set Top Box (STB) agar bisa menonton tayangan televisi digital

#MedcomID #MedcomNews

https://t.co/iyW0jgYC3O https://t.co/pJ4107vWjk",wakil gubernur jawa barat jabar uu ruzhanul ulum membantu warga tidak bantuan set top box stb menonton tayangan televisi digital,positif,0
2022-11-10,"Ikuti ulasannya dalam TANYA DOKTER. 

Saksikan program-program jaktv melalui saluran tv digital atau Streaming https://t.co/wHB3idEHXg

#jaktv #jaktvdigital #tanyadokter #tanyadokterjaktv #infosehat #healthylife https://t.co/vHgtTHrcHM",ikuti ulasannya dokter saksikan program program jaktv saluran tv digital streaming,netral,1
2022-11-10,@zarazettirazr Gimana nanti jika TV digital diretas lalu diisi video porno?,gimana tv digital diretas diisi video porno,negatif,1
2022-11-10,"Pemerintah secara resmi menghentikan siaran TV analog. Masyarakat diminta beralih ke TV digital untuk tetap bisa menikmati siaran lewat layar kaca.
#ASO #TVDigital #TVAnalog #AnalogSwitchOff #Jokowi #MNCGroup #ATVLI #HotNews #BeritaTerkini #MNCUpdate https://t.co/qFnK5v5bes",pemerintah resmi menghentikan siaran tv analog masyarakat beralih tv digital menikmati siaran layar kaca,positif,1
2022-11-10,"Tak lagi bingung pilih Set Top Box mana yang bagus, berikut rekomendasi 70 STB TV Digital resmi Kominfo dengan harga mulai dari Rp100 ribuan!  https://t.co/EPHorosqg2",tak bingung pilih set top box bagus rekomendasi stb tv digital resmi kominfo harga ribuan,positif,0
2022-11-10,"@DokterTifa Kalo mau nonton TV yg g
Jernih ya digital, gitu aja kok repot",nonton tv g jernih digital gitu repot,negatif,0
2022-11-10,@kemkominfo Apa solusi untuk TV analog yang akan diganti sama TV digital ya pak,solusi tv analog diganti tv digital,positif,1
2022-11-10,"@jokowi Denger kabar tv analog dimatikan, aku sedih pak, soalnya dirumah masih pake tv itu, gimana solusinya kalo gapunya duit buat beli yg digital pak? 🥲",denger kabar tv analog dimatikan sedih dirumah pake tv gimana solusinya gapunya duit beli digital,negatif,1
2022-11-10,@kemkominfo duh kenapa tv analog dimatikan min dan diganti ke tv digital??,duh tv analog dimatikan min diganti tv digital,netral,1
2022-11-10,"@jokowi Pak jokowi transformasi digital emg sangat bagus, tpi knp tv analog harus dimatikan pak? :(",jokowi transformasi digital emg bagus tpi knp tv analog dimatikan,positif,1
2022-11-10,@kemkominfo Masyarakat masih banyak yang sangat keberatan dengan adanya kebijakan peralihan tv analog ke tv digital. Jadi bagaimana langkah tepat nya agak masyarakat tidak khawatir dan nantinya akan bisa menggunakan program tv kembali?,masyarakat keberatan kebijakan peralihan tv analog tv digital langkah masyarakat tidak khawatir program tv,negatif,1
2022-11-10,@kemkominfo Kami sangat ingin tau alasan mengapa tv analog di rubah menjadi tv digital? Masyarakat yang masih belum tau cara menggunakan nya jelas akan kebingungan. Jadi mohon solusinya,tau alasan tv analog rubah tv digital masyarakat tau kebingungan mohon solusinya,netral,1
2022-11-10,"@kemkominfo Min saat ini masyarakat masih banyak yang belum bisa menggunakan Tv Digital, apakah ada solusi biar masyarakat kembali bisa menikmati fasilitas program tv?",min masyarakat tv digital solusi biar masyarakat menikmati fasilitas program tv,positif,1
2022-11-10,@noegrahaha @convomf Kartunnya pindah ke Mentari TV. Di Tb digital.,kartunnya pindah mentari tv tb digital,netral,1
2022-11-10,"@kemkominfo para masyarakat masih banyak yang belum siap untuk beralih ke tv digital pak, dan mohon kepada pemerintah untuk terus mensosialisasikan tv digital tersebut kepada para masyarakat 🙏",masyarakat beralih tv digital mohon pemerintah mensosialisasikan tv digital masyarakat,netral,1
2022-11-10,"@kemkominfo mohon maaf sebelumnya pak, masyarakat di kampung saya banyak yang mengeluhkan tentang tv digital pak, dan banyak yang tidak puas akan tv digital ini pak🙏",mohon maaf masyarakat kampung mengeluhkan tv digital tidak puas tv digital,positif,1
2022-11-10,"@kemkominfo selamat siang pak🙏keluarga saya banyak yang mengeluh tentang peralihan ke tv digital ini, karna rata-rata dari mereka itu masih pada belum terlalu mengerti soal teknologi 🙏",selamat siang keluarga mengeluh peralihan tv digital karna mengerti teknologi,positif,1
2022-11-10,@kemkominfo min kenapa lebih memilih Tv digital yaa? dan kenapa Tv analog lebih memilih dimatikan padahal masih banyak orang nyaman menggunakan TV analog,min memilih tv digital yaa tv analog memilih dimatikan orang nyaman tv analog,positif,1
2022-11-10,@mohmahfudmd Teknologi digital bagus banget tapi sayangnya tv analog katanya sih mau dimatiin,teknologi digital bagus banget sayangnya tv analog sih dimatiin,positif,1
2022-11-10,"@kemkominfo mohon maaf pak, soal tv digital, kira-kira langkah yang pemerintah ambil itu apa yaa pak? soalnya masih banyak masyarakat yang belum mengerti soal tv digital ini pak🙏",mohon maaf tv digital langkah pemerintah ambil yaa masyarakat mengerti tv digital,positif,1
2022-11-10,"@tokopedia @TokopediaCare Butuh televisi baru untuk nikmati televisi digital yaitu ""TCL 32 inch Smart LED TV - Android 11.0 - Frameless - HD - GVA 32A7"" Rp1.849.000 di toko TCL Official Store Tokopedia. Bisa bebas ongkir, lho.
https://t.co/8XoYO46JcD ,#DibelanjainTokopedia 🙏🏼🙏🏼🙏🏼",butuh televisi nikmati televisi digital tcl inch smart led tv android frameless hd gva a toko tcl official store tokopedia bebas ongkir lho,netral,1
2022-11-10,@mohmahfudmd Acara yang megah jadi pengen nonton di TV analog gak digital,acara megah pengen nonton tv analog gak digital,positif,0
2022-11-10,"@mohmahfudmd Gimana pak Mahfud, denger denger nih TV analog mau dimatikan diganti sama TV digital",gimana mahfud denger denger nih tv analog dimatikan diganti tv digital,netral,1
2022-11-10,"Pemerintah telah resmi mematikan siaran TV analog dan pindah ke TV digital per 2 November 2022 kemarin. Menkominfo, Johnny G Plate meminta Komisi Penyiaran Indonesia (KPI) mengawasi konten siaran digital.
https://t.co/ndbfgQYKsa",pemerintah resmi mematikan siaran tv analog pindah tv digital november kemarin menkominfo johnny g plate komisi penyiaran indonesia kpi mengawasi konten siaran digital,positif,1
2022-11-10,@mohmahfudmd Apa solusi untuk TV analog yang akan diganti sama TV digital ya pak,solusi tv analog diganti tv digital,positif,1
2022-11-10,"@mohmahfudmd Pak Mahfud kenapa tv analog harus diganti menjadi tv digital? Kalau dari segi efektif, masih sangat efektif kok untuk melihat berita. Mohon penjelasannya Pak",mahfud tv analog diganti tv digital segi efektif efektif berita mohon penjelasannya,positif,1
2022-11-10,@Muhammad_Saewad Akal bulus dr tv analog ke tb digital biar rakyat beli STB.....gambar saja bagus tp siarannya bnyk yg semut...pemerintah koq sukanya menzalimi rakyatnya...ingat pertanggungjawaban kelak.,akal bulus dr tv analog tb digital biar rakyat beli stb gambar bagus tp siarannya bnyk semut pemerintah koq sukanya menzalimi rakyatnya pertanggungjawaban kelak,netral,1
2022-11-10,"@mohmahfudmd Masalah tv digital masih jadi hal yang membuat saya terkejut pak, kira-kira alasan yang tepat kenapa tv analog dimatikan apa ya pak? Biar nanti saya bantu menjelaskan dan menyelesaikan kegaduhan ini",tv digital terkejut alasan tv analog dimatikan biar bantu menyelesaikan kegaduhan,positif,1
2022-11-10,"@mohmahfudmd pak kenapa tv analog matikan dan harus ganti ke tv digital, sedangkan harga stb mahal",tv analog matikan ganti tv digital harga stb mahal,negatif,1
2022-11-10,"@mohmahfudmd Masyarakat memohon cara penyelesaian untuk tv analog yang di matikan dan di alihkan ke tv digital pak, apa nanti akan ada bantuan dari pemerintah?",masyarakat memohon penyelesaian tv analog matikan alihkan tv digital bantuan pemerintah,positif,1
2022-11-10,Cara Daftar Penerima Set Top Box Gratis untuk Nikmati Siaran TV Digital https://t.co/OIVz8JziNQ,daftar penerima set top box gratis nikmati siaran tv digital,positif,1
2022-11-10,"@mohmahfudmd Saya mau tanya Pak Mahfud, apakah kebijakan tv analog ini sudah tepat untuk di alihkan ke tv digital? Banyak masyarakat yang masih belum tau cara menggunakan nya",mahfud kebijakan tv analog alihkan tv digital masyarakat tau,netral,1
2022-11-10,@mohmahfudmd Solusi terbaik untuk masyarakat untuk kebijakan tv digital ini apa Pak? Karna masyarakat masih butuh edukasi dan pengetahuan untuk menggunakan tv digital,solusi terbaik masyarakat kebijakan tv digital karna masyarakat butuh edukasi pengetahuan tv digital,positif,1
2022-11-10,@mohmahfudmd Tv analog menurut saya masih sangat berfungsi dan masih efektif kok kerjanya. Kenapa di ganti ke tv digital pak? Ada sebagian masyarakat yang belum mampu membeli smart tv agar kompeteble dengan tv digital,tv analog berfungsi efektif kerjanya ganti tv digital masyarakat membeli smart tv kompeteble tv digital,positif,1
2022-11-10,@mohmahfudmd tentang transisi tv analog ke tv digital gimana nih pak? kenapa tv analog dimatikan?,transisi tv analog tv digital gimana nih tv analog dimatikan,netral,1
